pubchem_id1,g_id1,pubchem_id2,g_id2,cell,label
6252,40,1805,2,BT549,0
2662,9,216239,76,BT549,0
9703,42,32874,45,BT549,0
148124,68,451668,88,BT549,1
6194,38,4842,27,BT549,1
452548,89,667490,93,BT549,0
216326,77,354624,80,BT549,0
36462,47,60699,52,BT549,0
163659,72,29327,44,BT549,1
11152667,126,2719,11,KPL1,0
25126798,160,3685,19,BT549,0
57519543,183,25227436,162,BT549,1
6252,40,4842,27,BT549,1
3062316,102,2478,7,BT549,0
9854073,115,176871,74,BT549,0
24978538,157,36462,47,A549,1
5799,36,176871,74,BT549,0
5035,28,36462,47,BT549,0
25136944,161,5453,33,BT549,0
5394,31,5799,36,BT549,0
11626560,138,4212,25,BT549,0
2662,9,123608,63,BT549,1
444795,86,163659,72,BT549,0
3950,22,216239,76,BT549,1
11152667,126,49867926,171,KPL1,0
11626560,138,454216,90,BT549,0
4211,24,2187,5,BT549,0
24197464,153,441203,85,BT549,0
3385,16,5935,37,BT549,0
3950,22,38904,48,BT549,0
123631,64,49867926,171,KPL1,1
5799,36,123631,64,BT549,0
216326,77,40926,49,BT549,1
2662,9,6445540,111,BT549,0
71384,58,6252,40,BT549,0
11488320,132,135330301,189,KPL1,0
354624,80,451668,88,BT549,1
9926586,119,44462758,167,MDAMB468,0
16659841,144,2719,11,KPL1,1
5790,35,354624,80,BT549,0
60198,51,2141,4,BT549,0
4114,23,176871,74,BT549,0
3081361,103,449459,87,ZR751,0
36462,47,356653,81,BT549,1
11683,43,3062316,102,BT549,1
25126798,160,11525740,135,BT549,1
62770,54,2907,13,BT549,0
71384,58,3367,15,BT549,0
216326,77,38904,48,BT549,1
36462,47,40926,49,BT549,0
54761306,177,25262792,163,BT549,0
9854073,115,25136944,161,BT549,1
3657,18,3690,20,BT549,0
25126798,160,354624,80,BT549,0
25126798,160,163659,72,BT549,1
9826528,114,6419753,109,MDAMB468,1
51039095,173,25033539,159,KPL1,1
25126798,160,11626560,138,BT549,1
11683,43,3902,21,BT549,0
25126798,160,2708,10,BT549,0
444795,86,104741,61,BT549,1
667490,93,54611422,175,BT549,0
400633,83,5311,30,BT549,0
66541,56,57340686,182,MDAMB468,0
3081361,103,40926,49,BT549,1
3950,22,5291,29,BT549,0
5352062,107,216239,76,BT549,0
5453,33,40926,49,BT549,1
3081361,103,2719,11,ZR751,1
25126798,160,2733525,97,BT549,0
5394,31,3062316,102,BT549,0
5311,30,3657,18,BT549,1
4211,24,3690,20,BT549,0
6252,40,135401907,192,BT549,0
249332,79,644241,92,BT549,0
9927978,120,176871,74,BT549,1
5360373,108,451668,88,BT549,1
9927978,120,96312,60,BT549,1
135410875,193,68740,57,BT549,0
132971,66,62770,54,BT549,0
36462,47,5746,34,BT549,1
11626560,138,3690,20,BT549,1
123631,64,454216,90,BT549,1
11525740,135,5426,32,BT549,1
123631,64,354624,80,BT549,0
3950,22,77082,59,BT549,0
135401907,192,29327,44,BT549,0
68740,57,2187,5,BT549,0
123631,64,56655374,180,A549,0
148124,68,387447,82,HS578T,0
5352062,107,3685,19,BT549,0
51039095,173,17754438,149,KPL1,1
208908,75,68740,57,BT549,0
11707110,140,25262792,163,KPL1,1
5360373,108,6239,39,BT549,0
216326,77,5360373,108,BT549,1
6450551,112,2578,8,BT549,0
216326,77,3950,22,BT549,1
132971,66,241902,78,BT549,0
3385,16,5426,32,BT549,0
11626560,138,444795,86,BT549,0
4212,25,148124,68,BT549,0
5426,32,6445540,111,BT549,0
60198,51,5352062,107,BT549,0
51039095,173,11955716,142,KPL1,1
77082,59,6239,39,BT549,0
3062316,102,216239,76,BT549,0
23652660,151,1271002,94,MDAMB468,0
5284616,104,4842,27,BT549,0
25136944,161,457193,91,BT549,1
68740,57,451668,88,BT549,0
25136944,161,6252,40,BT549,0
11525740,135,126941,65,BT549,0
2123,3,5453,33,BT549,0
249332,79,6239,39,BT549,1
3657,18,4842,27,BT549,1
123631,64,24964624,156,KPL1,1
132971,66,24776445,154,BT549,1
5311,30,441203,85,BT549,0
11152667,126,11520894,134,KPL1,0
11152667,126,16719221,146,KPL1,1
24776445,154,104741,61,BT549,1
454216,90,441203,85,BT549,0
3062316,102,6239,39,BT549,1
444795,86,5935,37,BT549,0
24776445,154,11525740,135,BT549,1
135398738,191,9927978,120,BT549,1
135398738,191,387447,82,BT549,0
5799,36,5035,28,BT549,0
135398738,191,148121,67,BT549,0
135398501,190,11373846,131,MDAMB468,0
148121,67,123608,63,BT549,0
3062316,102,4114,23,BT549,0
3950,22,2723601,96,BT549,1
24776445,154,32874,45,HS578T,0
11152667,126,11626560,138,KPL1,0
10127622,123,16750158,148,A549,1
3902,21,57469,50,BT549,0
11626560,138,667490,93,BT549,0
3081361,103,3690,20,BT549,1
135410875,193,5311,30,BT549,0
123631,64,5352062,107,BT549,1
2478,7,135401907,192,BT549,0
123631,64,56946894,181,A549,0
2708,10,42611257,164,BT549,0
2123,3,3690,20,BT549,0
3657,18,5284616,104,BT549,0
451668,88,3685,19,BT549,0
2708,10,241902,78,BT549,0
51039095,173,11178236,128,KPL1,0
104842,62,5935,37,BT549,0
9854073,115,38904,48,BT549,0
400633,83,3685,19,BT549,0
2123,3,5746,34,BT549,0
71384,58,3950,22,BT549,1
9884685,118,25023738,158,MDAMB468,0
6194,38,3062316,102,BT549,1
96312,60,3062316,102,BT549,0
3062316,102,208908,75,BT549,1
6450551,112,104741,61,BT549,1
3385,16,6445540,111,BT549,0
400633,83,104741,61,BT549,0
2723601,96,2141,4,BT549,0
123608,63,68740,57,BT549,0
10127622,123,6442177,110,KPL1,0
77082,59,126941,65,BT549,0
123631,64,5453,33,BT549,0
5394,31,3657,18,BT549,0
6445540,111,32874,45,BT549,0
6194,38,2478,7,BT549,0
1546,0,176871,74,BT549,0
25126798,160,451668,88,BT549,0
60198,51,11683,43,BT549,0
452548,89,4114,23,BT549,0
24776445,154,3062316,102,BT549,1
644241,92,3685,19,BT549,0
2578,8,387447,82,BT549,0
3385,16,667490,93,BT549,0
135398738,191,354624,80,BT549,0
71384,58,5360373,108,BT549,0
5035,28,62770,54,BT549,0
3367,15,3657,18,BT549,0
5291,29,148124,68,BT549,1
36462,47,249332,79,BT549,1
11525740,135,6445540,111,BT549,0
5035,28,6194,38,BT549,0
135398501,190,156422,71,MDAMB468,1
11683,43,29327,44,BT549,0
249332,79,3685,19,BT549,1
23725625,152,16719221,146,KPL1,1
36314,46,2478,7,BT549,0
3367,15,5291,29,BT549,0
1546,0,104842,62,BT549,0
24964624,156,25262792,163,BT549,1
6450551,112,667490,93,BT549,0
2708,10,667490,93,BT549,0
216326,77,3690,20,BT549,1
6442177,110,104741,61,BT549,0
1805,2,68740,57,BT549,0
216326,77,57469,50,BT549,1
23725625,152,9444,41,KPL1,0
5035,28,6239,39,BT549,0
3902,21,387447,82,BT549,0
9854073,115,356653,81,BT549,0
77082,59,9703,42,BT549,0
135398501,190,1271002,94,MDAMB468,0
6450551,112,54611422,175,BT549,0
644241,92,2578,8,BT549,0
1546,0,24197464,153,BT549,0
444795,86,454216,90,BT549,0
77082,59,356653,81,BT549,0
4211,24,2907,13,BT549,0
11525740,135,208908,75,BT549,1
216326,77,126941,65,BT549,0
135398738,191,1805,2,BT549,0
4211,24,400633,83,BT549,0
208908,75,241902,78,BT549,1
2187,5,1805,2,BT549,0
5360373,108,2187,5,BT549,1
38904,48,57469,50,BT549,1
1546,0,387447,82,BT549,0
77082,59,60699,52,BT549,0
24776445,154,6445540,111,BT549,1
5311,30,148121,67,BT549,1
457193,91,5746,34,BT549,0
452548,89,40926,49,BT549,0
6442177,110,5746,34,BT549,0
3950,22,60699,52,BT549,0
36314,46,176871,74,BT549,0
11152667,126,5311,30,KPL1,0
3081361,103,5394,31,BT549,0
62770,54,5311,30,BT549,0
454216,90,104741,61,BT549,0
2733525,97,57469,50,BT549,0
6450551,112,216326,77,BT549,1
36314,46,208908,75,BT549,0
2187,5,4842,27,BT549,0
6252,40,6239,39,BT549,1
4211,24,644241,92,BT549,0
25126798,160,60699,52,BT549,0
3690,20,2578,8,BT549,0
77082,59,57469,50,BT549,1
60198,51,3657,18,BT549,0
25126798,160,3902,21,BT549,1
23725625,152,24856436,155,KPL1,1
2779853,99,11373846,131,MDAMB468,0
24964624,156,56649450,179,BT549,1
60198,51,2578,8,BT549,1
5790,35,441203,85,BT549,0
354624,80,148124,68,BT549,1
2123,3,667490,93,BT549,0
135410875,193,452548,89,BT549,0
444795,86,2478,7,BT549,0
60198,51,6442177,110,BT549,1
5352062,107,163659,72,BT549,0
132971,66,3081361,103,BT549,1
2907,13,57469,50,BT549,1
5311,30,5329102,106,BT549,0
62770,54,2123,3,BT549,0
11152667,126,2733526,98,KPL1,1
9854073,115,104842,62,BT549,0
163659,72,60699,52,BT549,0
60198,51,148121,67,BT549,1
36462,47,2907,13,BT549,0
126941,65,135401907,192,BT549,0
5453,33,387447,82,BT549,0
51039095,173,16681698,145,KPL1,1
126941,65,6252,40,BT549,0
11525740,135,4211,24,BT549,1
60198,51,40926,49,BT549,1
5394,31,356653,81,BT549,0
11626560,138,5329102,106,BT549,0
11683,43,5790,35,BT549,0
11683,43,2141,4,BT549,0
457193,91,241902,78,BT549,0
5284616,104,5426,32,BT549,0
163659,72,451668,88,BT549,1
62770,54,354624,80,BT549,0
123631,64,104741,61,BT549,0
16659841,144,24978538,157,KPL1,0
452548,89,3367,15,BT549,0
132971,66,104741,61,BT549,0
5799,36,4842,27,BT549,0
135401907,192,2907,13,BT549,0
454216,90,24197464,153,BT549,0
2708,10,40926,49,BT549,0
2123,3,441203,85,BT549,0
452548,89,5360373,108,BT549,0
216326,77,441203,85,BT549,1
9854073,115,148121,67,BT549,1
6252,40,104842,62,BT549,1
29327,44,54611422,175,BT549,0
51039095,173,11556711,136,KPL1,1
2123,3,2708,10,BT549,0
3081361,103,163659,72,BT549,1
2779853,99,46215815,169,MDAMB468,0
3081361,103,68740,57,BT549,1
5935,37,135401907,192,BT549,0
2123,3,6445540,111,BT549,0
644241,92,3690,20,BT549,0
56599293,178,51039095,173,BT549,1
216326,77,3367,15,BT549,0
135398738,191,249332,79,BT549,0
11683,43,9703,42,BT549,0
4212,25,36462,47,BT549,1
11626560,138,5284616,104,BT549,0
57340686,182,2779853,99,MDAMB468,0
11683,43,24197464,153,BT549,0
11683,43,57469,50,BT549,0
60198,51,71384,58,BT549,0
24964624,156,16654980,143,BT549,1
457193,91,5453,33,BT549,1
5352062,107,3062316,102,BT549,0
36314,46,163659,72,BT549,0
60699,52,3685,19,BT549,1
132971,66,148124,68,BT549,0
25126798,160,5035,28,BT549,1
6442177,110,5360373,108,BT549,1
11488320,132,25033539,159,KPL1,0
123631,64,11707110,140,KPL1,0
3081361,103,452548,89,BT549,0
3081361,103,3950,22,BT549,1
3081361,103,104842,62,BT549,0
6194,38,667490,93,BT549,0
457193,91,1546,0,BT549,0
457193,91,5284616,104,BT549,0
5453,33,249332,79,BT549,0
60198,51,148124,68,BT549,0
644241,92,123608,63,BT549,0
54761306,177,17755052,150,BT549,0
73265194,186,10173277,124,HUH7,0
457193,91,208908,75,BT549,1
29327,44,3690,20,BT549,1
3081361,103,5035,28,BT549,1
36462,47,3685,19,BT549,0
11152667,126,4261,26,KPL1,1
38904,48,5329102,106,BT549,0
71384,58,5291,29,BT549,0
68740,57,5426,32,HS578T,1
16659841,144,45375953,168,KPL1,1
11525740,135,62770,54,BT549,0
11626560,138,5352062,107,BT549,0
2733525,97,9703,42,BT549,1
2723601,96,387447,82,BT549,0
148124,68,3685,19,BT549,1
4842,27,451668,88,BT549,1
11525740,135,2578,8,BT549,0
60198,51,2907,13,BT549,0
356653,81,387447,82,BT549,0
4212,25,354624,80,BT549,1
2187,5,126941,65,HS578T,0
5291,29,2141,4,BT549,0
60198,51,2662,9,BT549,0
123631,64,104842,62,BT549,1
3081361,103,24856436,155,ZR751,1
2708,10,444795,86,BT549,0
2123,3,57469,50,BT549,0
11683,43,441203,85,BT549,1
5035,28,40926,49,BT549,1
62770,54,2478,7,HS578T,0
36314,46,3062316,102,BT549,1
23725625,152,16681698,145,KPL1,1
56599293,178,24964624,156,BT549,1
96312,60,4114,23,BT549,0
454216,90,3685,19,BT549,1
9854073,115,387447,82,BT549,1
3367,15,29327,44,BT549,0
77082,59,644241,92,BT549,0
123631,64,2733526,98,KPL1,1
96312,60,60699,52,BT549,0
2141,4,54611422,175,BT549,0
454216,90,1805,2,BT549,1
2123,3,2907,13,BT549,0
354624,80,5426,32,BT549,0
148124,68,5799,36,BT549,0
96312,60,29327,44,BT549,0
6442177,110,25262792,163,KPL1,1
644241,92,135401907,192,BT549,0
60198,51,3062316,102,BT549,0
6194,38,5394,31,BT549,0
2123,3,3657,18,BT549,0
216326,77,42611257,164,BT549,1
249332,79,5311,30,BT549,0
25126798,160,644241,92,BT549,1
3950,22,3902,21,BT549,1
11525740,135,441203,85,BT549,1
3385,16,5311,30,BT549,0
356653,81,3685,19,BT549,0
2187,5,2907,13,BT549,1
104842,62,5311,30,BT549,0
132971,66,11683,43,BT549,0
51039095,173,449459,87,KPL1,1
49847690,170,17755052,150,HCC1187,0
9863776,117,6419753,109,MDAMB468,0
25227436,162,11626560,138,KPL1,0
4212,25,104842,62,BT549,1
16659841,144,11625818,137,KPL1,1
216326,77,2187,5,BT549,0
23725625,152,11178236,128,KPL1,1
36314,46,6445540,111,BT549,0
2123,3,216239,76,BT549,0
123631,64,6239,39,BT549,1
104741,61,2187,5,BT549,0
25126798,160,6442177,110,BT549,0
11626560,138,71384,58,BT549,0
216326,77,5746,34,BT549,1
354624,80,5746,34,BT549,1
132971,66,71384,58,BT549,1
135398738,191,3685,19,BT549,0
60198,51,3902,21,BT549,1
400633,83,1805,2,BT549,0
96312,60,176871,74,BT549,1
454216,90,400633,83,BT549,0
9927978,120,2907,13,BT549,0
5352062,107,2141,4,BT549,0
2478,7,2187,5,BT549,0
132971,66,36314,46,BT549,0
11626560,138,4842,27,BT549,0
3950,22,356653,81,BT549,0
148124,68,6442177,110,BT549,1
132971,66,68740,57,BT549,1
68740,57,29327,44,BT549,0
5426,32,40926,49,BT549,0
36462,47,1805,2,BT549,1
11626560,138,135410875,193,BT549,1
56649450,179,25262792,163,BT549,1
444795,86,4114,23,BT549,0
400633,83,5799,36,BT549,0
5935,37,451668,88,BT549,1
11683,43,3385,16,BT549,0
3385,16,3367,15,BT549,0
24776445,154,11683,43,BT549,1
2907,13,6445540,111,BT549,0
148121,67,29327,44,BT549,0
62770,54,5426,32,BT549,0
2123,3,2187,5,BT549,0
77082,59,148121,67,BT549,0
2907,13,176871,74,BT549,1
123631,64,25262792,163,KPL1,0
216326,77,3657,18,BT549,1
5360373,108,24197464,153,BT549,1
36462,47,441203,85,BT549,0
3081361,103,454216,90,BT549,1
2478,7,387447,82,BT549,0
104741,61,6239,39,BT549,0
5360373,108,40926,49,BT549,0
1805,2,5746,34,BT549,1
3081361,103,6445540,111,BT549,1
36462,47,451668,88,BT549,1
216326,77,3062316,102,BT549,1
208908,75,2478,7,BT549,1
9956119,122,25126798,160,MDAMB468,0
3367,15,5394,31,BT549,0
9854073,115,5329102,106,BT549,0
68740,57,148121,67,BT549,1
148124,68,135401907,192,BT549,1
135398501,190,6419753,109,MDAMB468,1
452548,89,6442177,110,BT549,1
4212,25,2478,7,BT549,0
249332,79,6442177,110,BT549,1
444795,86,4842,27,BT549,0
3081361,103,24964624,156,ZR751,1
1271002,94,11373846,131,MDAMB468,0
51039095,173,56649450,179,BT549,1
11488320,132,11167602,127,KPL1,1
2708,10,249332,79,BT549,0
4842,27,54611422,175,BT549,0
132971,66,457193,91,HS578T,1
3950,22,2578,8,BT549,0
11525740,135,5746,34,BT549,0
216326,77,60198,51,BT549,1
11525740,135,3062316,102,BT549,1
3081361,103,25136944,161,BT549,0
4212,25,38904,48,BT549,0
2723601,96,96312,60,BT549,0
68740,57,2907,13,BT549,0
11626560,138,5311,30,BT549,0
5352062,107,54611422,175,BT549,0
2733525,97,5360373,108,BT549,0
25227436,162,24856436,155,KPL1,0
9863776,117,2779853,99,MDAMB468,0
216239,76,29327,44,BT549,0
444795,86,1805,2,BT549,0
11525740,135,6450551,112,BT549,0
10127622,123,11520894,134,KPL1,0
132971,66,3685,19,HS578T,0
6252,40,451668,88,BT549,1
5352062,107,2907,13,BT549,0
3685,19,32874,45,BT549,1
3081361,103,2141,4,BT549,1
3081361,103,24978538,157,ZR751,0
9854073,115,6194,38,BT549,0
452548,89,104741,61,BT549,0
4211,24,54611422,175,BT549,0
5291,29,96312,60,BT549,0
36462,47,4114,23,BT549,0
66541,56,9858940,116,MDAMB468,0
104842,62,68740,57,BT549,0
71384,58,163659,72,BT549,1
5394,31,354624,80,BT549,0
4212,25,5284616,104,BT549,1
3062316,102,176871,74,BT549,0
24776445,154,2662,9,BT549,1
77082,59,40926,49,BT549,0
6450551,112,6194,38,BT549,1
454216,90,176871,74,HS578T,0
60198,51,5311,30,BT549,1
25126798,160,9927978,120,BT549,0
5352062,107,451668,88,BT549,0
4212,25,42611257,164,BT549,0
156422,71,11373846,131,MDAMB468,0
2123,3,1805,2,BT549,0
2662,9,454216,90,BT549,0
2123,3,123608,63,BT549,0
62770,54,29327,44,BT549,0
132971,66,3950,22,BT549,1
57469,50,40926,49,BT549,0
25126798,160,77082,59,BT549,1
5311,30,451668,88,BT549,0
249332,79,3690,20,BT549,0
4212,25,148121,67,BT549,1
24776445,154,163659,72,BT549,1
23725625,152,56946894,181,A549,0
40926,49,60699,52,BT549,0
2123,3,11626560,138,BT549,1
5291,29,400633,83,BT549,0
9927978,120,6442177,110,BT549,0
2662,9,5426,32,BT549,0
6442177,110,176871,74,BT549,0
3081361,103,6194,38,BT549,1
11525740,135,32874,45,HS578T,1
5352062,107,3690,20,BT549,0
23652660,151,11373846,131,MDAMB468,1
36314,46,135401907,192,BT549,0
36314,46,104741,61,BT549,0
452548,89,3685,19,BT549,0
2723601,96,3690,20,BT549,0
454216,90,2187,5,BT549,0
3081361,103,1546,0,BT549,0
1546,0,40926,49,BT549,0
3367,15,6239,39,BT549,0
3062316,102,6442177,110,BT549,0
24964624,156,52913813,174,BT549,1
5453,33,5746,34,BT549,0
4212,25,3062316,102,BT549,1
126941,65,3690,20,BT549,0
452548,89,3902,21,BT549,0
5035,28,241902,78,BT549,0
71384,58,126941,65,BT549,0
2733525,97,354624,80,BT549,1
4212,25,36314,46,BT549,0
23725625,152,24978538,157,KPL1,1
6450551,112,356653,81,BT549,0
2907,13,3690,20,BT549,1
5426,32,3685,19,BT549,0
148124,68,4842,27,BT549,0
644241,92,2187,5,BT549,1
1546,0,9703,42,BT549,0
11525740,135,3385,16,BT549,1
132971,66,3062316,102,BT549,1
132971,66,135401907,192,BT549,0
71384,58,457193,91,BT549,1
148124,68,24197464,153,HS578T,0
135410875,193,1805,2,BT549,1
426756,84,54761306,177,KPL1,1
123631,64,60198,51,BT549,0
25126798,160,2187,5,BT549,0
6194,38,644241,92,BT549,0
5790,35,176871,74,BT549,0
6450551,112,2907,13,BT549,0
11525740,135,444795,86,BT549,1
3950,22,148124,68,BT549,0
5935,37,2141,4,BT549,0
2187,5,60699,52,BT549,0
444795,86,5746,34,BT549,0
2478,7,29327,44,BT549,0
71384,58,387447,82,BT549,0
36462,47,148121,67,BT549,1
5790,35,4211,24,BT549,0
25136944,161,354624,80,BT549,0
5394,31,5311,30,BT549,0
5035,28,4842,27,BT549,1
4212,25,6442177,110,BT549,1
24776445,154,5790,35,BT549,0
6442177,110,4114,23,BT549,0
3081361,103,36314,46,BT549,0
11626560,138,104741,61,BT549,1
4212,25,135398738,191,BT549,0
104842,62,60699,52,BT549,1
71384,58,3385,16,BT549,1
2708,10,96312,60,BT549,0
132971,66,126941,65,BT549,0
4842,27,135401907,192,BT549,1
135410875,193,387447,82,BT549,0
452548,89,5426,32,BT549,0
148121,67,6239,39,BT549,0
5935,37,40926,49,BT549,1
132971,66,3902,21,BT549,1
6450551,112,60198,51,BT549,0
5291,29,104842,62,BT549,0
444795,86,354624,80,BT549,0
25126798,160,25136944,161,BT549,0
11626560,138,2907,13,BT549,0
25136944,161,77082,59,BT549,0
24197464,153,6445540,111,BT549,0
25126798,160,42611257,164,BT549,0
6450551,112,3902,21,BT549,1
354624,80,441203,85,BT549,1
132971,66,454216,90,BT549,1
51039095,173,49867930,172,KPL1,1
9854073,115,5453,33,BT549,0
5284616,104,2141,4,BT549,1
6239,39,176871,74,BT549,1
5453,33,9703,42,BT549,0
6252,40,241902,78,BT549,0
104842,62,5329102,106,BT549,0
132971,66,2478,7,BT549,0
452548,89,62770,54,BT549,0
216239,76,135401907,192,BT549,0
5790,35,5291,29,BT549,0
5035,28,3685,19,BT549,0
5453,33,2141,4,BT549,1
11488320,132,11520894,134,KPL1,1
11626560,138,5935,37,BT549,0
16659841,144,11717001,141,KPL1,0
62770,54,11683,43,BT549,0
11683,43,123608,63,BT549,0
3950,22,387447,82,BT549,0
452548,89,2578,8,BT549,0
5790,35,163659,72,BT549,0
6194,38,5935,37,BT549,0
4212,25,6445540,111,BT549,1
6450551,112,176871,74,BT549,1
3950,22,457193,91,BT549,1
96312,60,5311,30,BT549,0
2733525,97,216239,76,BT549,0
24776445,154,77082,59,BT549,1
2708,10,2907,13,BT549,0
77082,59,32874,45,BT549,0
123631,64,25033539,159,KPL1,0
9927978,120,60699,52,BT549,0
62770,54,2733525,97,BT549,0
3950,22,400633,83,BT549,0
126941,65,60699,52,BT549,0
4212,25,1805,2,BT549,0
5394,31,135401907,192,BT549,1
135410875,193,96312,60,BT549,0
11152667,126,6918289,113,KPL1,0
216326,77,2733525,97,BT549,1
3367,15,5799,36,BT549,0
3950,22,3385,16,BT549,1
9863776,117,1271002,94,MDAMB468,0
25227436,162,11717001,141,KPL1,0
2723601,96,5935,37,BT549,0
25126798,160,3062316,102,BT549,1
135401907,192,3690,20,BT549,1
452548,89,5291,29,BT549,0
38904,48,104741,61,BT549,0
9863776,117,156422,71,MDAMB468,0
11488320,132,11656518,139,KPL1,1
58423153,184,52913813,174,BT549,1
11327430,130,1691,1,A549,0
216326,77,5394,31,BT549,1
354624,80,4842,27,BT549,1
16659841,144,148195,70,KPL1,1
5352062,107,1805,2,BT549,0
5035,28,5453,33,BT549,1
2723601,96,176871,74,BT549,0
5790,35,3690,20,BT549,0
3367,15,2478,7,BT549,0
40926,49,451668,88,BT549,0
6194,38,354624,80,BT549,0
5284616,104,4211,24,BT549,0
4211,24,96312,60,BT549,1
11525740,135,4114,23,BT549,1
6194,38,1546,0,BT549,0
6194,38,104741,61,BT549,0
3081361,103,354624,80,BT549,0
3081361,103,2907,13,BT549,1
36462,47,77082,59,BT549,0
5035,28,148124,68,BT549,0
60198,51,241902,78,BT549,0
25136944,161,400633,83,BT549,0
135398738,191,104842,62,BT549,0
3081361,103,49867930,172,ZR751,1
123631,64,9444,41,KPL1,1
25227436,162,11707110,140,KPL1,1
25126798,160,3385,16,BT549,0
148124,68,5746,34,BT549,1
208908,75,126941,65,BT549,0
249332,79,57469,50,BT549,0
1805,2,2187,5,BT549,1
25136944,161,6194,38,BT549,0
5035,28,5329102,106,BT549,0
123631,64,16720766,147,KPL1,0
667490,93,5284616,104,BT549,0
452548,89,451668,88,BT549,1
49847690,170,54761306,177,A549,1
123631,64,25136944,161,BT549,1
5746,34,3685,19,BT549,0
148121,67,667490,93,BT549,0
6450551,112,148124,68,BT549,0
5799,36,3685,19,BT549,0
5394,31,5284616,104,BT549,0
2733525,97,36314,46,BT549,1
4212,25,249332,79,BT549,1
11488320,132,148177,69,KPL1,1
24776445,154,25126798,160,BT549,1
400633,83,2578,8,BT549,0
452548,89,2123,3,BT549,0
2478,7,5746,34,BT549,0
11626560,138,4211,24,BT549,1
25227436,162,11494412,133,KPL1,1
36462,47,6442177,110,BT549,1
5935,37,6445540,111,BT549,0
3950,22,3657,18,BT549,0
241902,78,2478,7,BT549,1
60198,51,135401907,192,BT549,0
3902,21,5746,34,BT549,0
3657,18,441203,85,BT549,0
6450551,112,454216,90,BT549,1
11525740,135,40926,49,BT549,1
123631,64,2907,13,BT549,0
104842,62,6239,39,BT549,1
6252,40,2187,5,BT549,1
249332,79,3367,15,BT549,0
5284616,104,126941,65,BT549,0
24776445,154,71384,58,BT549,0
3062316,102,126941,65,BT549,0
1546,0,441203,85,BT549,0
1550874,95,3005572,100,HUH7,1
49847690,170,131729795,188,A549,1
96312,60,6445540,111,BT549,0
3657,18,176871,74,BT549,1
62770,54,2187,5,BT549,0
123631,64,135398738,191,BT549,0
6194,38,6239,39,BT549,0
11683,43,249332,79,BT549,0
29327,44,57469,50,BT549,1
6194,38,77082,59,BT549,0
400633,83,5426,32,BT549,0
6450551,112,62770,54,BT549,0
24776445,154,68740,57,BT549,1
356653,81,5352062,107,BT549,0
163659,72,24197464,153,BT549,0
9854073,115,3367,15,BT549,0
2662,9,4114,23,BT549,0
1805,2,9703,42,BT549,0
249332,79,441203,85,BT549,0
9854073,115,104741,61,BT549,0
5352062,107,5360373,108,BT549,1
9927978,120,6252,40,BT549,0
60198,51,9927978,120,BT549,0
11327430,130,36462,47,A549,1
5291,29,5329102,106,BT549,0
23725625,152,2719,11,KPL1,0
216326,77,5426,32,BT549,1
25227436,162,11178236,128,KPL1,0
176871,74,3685,19,BT549,0
216326,77,135401907,192,BT549,0
3081361,103,444795,86,BT549,0
216326,77,68740,57,BT549,0
5799,36,60198,51,BT549,0
123631,64,6445540,111,BT549,1
457193,91,5394,31,BT549,0
2733525,97,4842,27,BT549,0
10127622,123,449459,87,KPL1,1
135410875,193,2662,9,BT549,0
132971,66,3657,18,BT549,1
5035,28,60198,51,BT549,1
36462,47,5291,29,BT549,0
51039095,173,23725625,152,MCF7,0
5935,37,387447,82,BT549,0
216326,77,5790,35,BT549,0
135410875,193,36314,46,BT549,0
5799,36,60699,52,BT549,1
123631,64,126941,65,BT549,1
2708,10,3062316,102,BT549,1
5394,31,6239,39,BT549,0
132971,66,60198,51,BT549,0
9956119,122,23652660,151,MDAMB468,0
11525740,135,2141,4,BT549,1
3081361,103,208908,75,BT549,0
5284616,104,148124,68,BT549,1
54611489,176,3685,19,BT549,1
4212,25,4114,23,BT549,0
11488320,132,52913813,174,BT549,0
132971,66,4212,25,BT549,0
5035,28,11525740,135,BT549,1
135410875,193,216239,76,BT549,1
25126798,160,1805,2,BT549,0
5035,28,2578,8,BT549,1
11626560,138,11683,43,BT549,0
86661883,187,24964624,156,BT549,0
25227436,162,11656518,139,KPL1,0
9927978,120,40926,49,BT549,0
62770,54,208908,75,BT549,0
11152667,126,24964624,156,KPL1,0
5426,32,54611422,175,BT549,0
2708,10,5746,34,BT549,1
11683,43,644241,92,BT549,0
249332,79,400633,83,BT549,0
36462,47,57469,50,BT549,0
11525740,135,457193,91,BT549,1
96312,60,400633,83,BT549,0
216326,77,135410875,193,BT549,1
135401907,192,451668,88,BT549,0
163659,72,5426,32,BT549,0
6194,38,3367,15,BT549,0
11626560,138,29327,44,BT549,0
354624,80,3690,20,BT549,0
56946894,181,17755052,150,KPL1,1
9826528,114,9858940,116,MDAMB468,0
11525740,135,132971,66,BT549,1
96312,60,5284616,104,BT549,0
71384,58,4211,24,BT549,1
23652660,151,25126798,160,MDAMB468,0
135398738,191,441203,85,BT549,1
11152667,126,176167,73,KPL1,0
6442177,110,6445540,111,BT549,1
5035,28,457193,91,BT549,0
6194,38,3385,16,BT549,0
25126798,160,54611422,175,BT549,0
71384,58,452548,89,BT549,0
23725625,152,148177,69,KPL1,0
2723601,96,2478,7,BT549,0
5352062,107,2578,8,BT549,0
6450551,112,444795,86,BT549,1
356653,81,216239,76,BT549,0
444795,86,6442177,110,BT549,0
